transport_type,km_per_day,food_type,kg_food_per_day,energy_source,kwh_per_day,flights_per_year,flight_km_total,monthly_co2_kg
car_ev,40.15,fish,1.86,coal,19.87,6,9696.09,1079.88
flight_short,63.22,legumes,1.75,coal,20.27,8,46017.07,1756.06
car_ev,7.53,fruits,2.47,grid_us,17.52,4,6071.42,400.35
car_diesel,76.66,dairy,0.67,grid_us,22.71,6,41709.25,1526.84
motorcycle,20.81,nuts,0.99,solar,32.88,4,19216.45,485.21
car_ev,9.11,beef,1.38,natural_gas,37.46,3,13851.67,1890.87
flight_long,41.23,vegetables,0.93,coal,36.01,2,14700.34,1429.4
flight_short,20.74,vegetables,0.95,grid_india,31.14,4,5245.6,989.16
bus,10.98,lamb,1.24,grid_india,28.26,7,6683.71,2273.27
car_ev,50.73,rice,1.69,coal,29.08,5,28061.03,1445.25
flight_long,36.64,dairy,2.11,oil,36.14,5,31983.18,1579.16
bicycle,15.68,rice,0.99,nuclear,9.1,2,15813.31,394.09
bicycle,23.46,pork,1.38,oil,11.69,6,24936.43,1151.83
car_petrol,26.9,nuts,2.0,nuclear,18.72,7,34056.8,831.81
car_ev,67.89,nuts,1.87,grid_eu,20.36,5,19545.38,768.35
walking,40.78,chicken,2.17,wind,21.59,2,14604.19,740.93
flight_long,57.92,fish,1.37,grid_us,29.15,1,6479.05,1047.21
walking,41.93,legumes,1.04,grid_us,19.67,9,43297.4,926.29
bicycle,45.96,chicken,2.09,grid_us,34.37,3,14813.01,1162.96
train,40.55,beef,2.39,hydro,38.3,0,0.0,2022.46
car_ev,58.56,lamb,0.75,grid_eu,10.69,7,38076.25,1624.06
car_petrol,10.7,nuts,2.02,nuclear,25.51,9,35463.87,882.99
train,49.02,eggs,1.43,nuclear,9.43,4,23547.26,615.06
train,64.18,chicken,2.34,oil,15.64,6,45309.86,1583.96
car_ev,11.43,pork,1.74,grid_eu,36.23,3,11019.47,1137.41
car_petrol,29.42,vegetables,0.82,coal,20.64,0,0.0,756.45
flight_long,64.19,beef,2.37,hydro,35.17,9,44426.94,3035.63
car_ev,58.91,chicken,0.97,hydro,33.37,6,17209.54,597.01
walking,32.87,nuts,2.47,natural_gas,37.14,1,7237.42,952.95
walking,15.11,beef,2.12,natural_gas,32.06,5,38283.96,2913.74
bicycle,22.44,chicken,1.37,oil,18.93,6,8936.5,827.6
bicycle,14.87,eggs,1.2,oil,12.35,9,12872.94,603.16
flight_long,77.86,dairy,1.91,natural_gas,26.05,1,3915.52,1174.61
motorcycle,53.61,fish,1.32,solar,39.91,2,5298.36,528.92
train,44.14,fruits,2.37,grid_eu,19.32,4,17636.95,591.45
flight_short,41.7,beef,0.89,grid_eu,27.44,9,15550.83,1507.95
bus,74.81,eggs,1.18,grid_eu,35.69,7,16693.81,960.72
walking,64.53,vegetables,1.0,grid_india,13.06,9,20037.39,636.42
car_petrol,38.18,vegetables,1.72,grid_india,34.25,9,8307.97,1205.29
car_ev,38.84,eggs,1.45,wind,15.6,4,6133.99,385.79
bicycle,74.48,vegetables,1.98,natural_gas,29.7,4,9587.44,723.53
car_petrol,26.69,nuts,1.76,hydro,31.91,5,17988.52,602.69
motorcycle,32.06,dairy,2.29,wind,27.25,3,6085.15,402.92
bicycle,64.49,lamb,1.58,natural_gas,37.28,8,51116.05,3263.9
car_petrol,75.44,beef,1.14,grid_us,25.3,4,3440.36,1635.73
car_diesel,33.85,beef,2.03,hydro,8.43,9,59654.88,2898.8
car_petrol,37.57,rice,1.16,grid_india,30.05,8,22966.54,1310.61
car_petrol,79.78,nuts,2.49,grid_us,19.55,2,5679.25,975.59
bus,59.16,fruits,2.24,solar,5.47,2,8472.53,397.13
bicycle,56.57,pork,1.15,oil,29.88,1,1837.8,1026.03
flight_short,41.66,eggs,0.68,nuclear,33.12,0,0.0,434.59
car_petrol,53.48,vegetables,1.76,grid_india,38.82,0,0.0,1286.33
flight_short,53.93,legumes,1.16,coal,11.84,9,47346.09,1434.5
bus,47.38,legumes,1.5,hydro,33.94,4,14398.2,419.25
train,39.49,legumes,1.21,hydro,7.12,9,16083.85,363.67
walking,62.34,vegetables,2.33,coal,36.81,0,0.0,1036.26
train,79.08,fruits,1.67,natural_gas,38.59,0,0.0,696.56
bicycle,58.51,rice,1.71,nuclear,21.94,5,37391.64,780.35
car_diesel,70.14,nuts,1.23,solar,13.65,0,0.0,444.98
bus,38.0,vegetables,2.42,nuclear,12.46,7,23827.25,652.53
car_petrol,14.81,beef,1.51,hydro,22.21,2,8417.79,1369.25
car_ev,23.14,beef,0.52,oil,10.13,5,13232.51,825.89
train,53.76,fish,1.85,natural_gas,23.43,6,36784.14,1330.73
car_diesel,71.73,dairy,1.65,hydro,28.3,2,10664.09,742.64
car_ev,75.47,vegetables,2.48,grid_us,28.73,5,37904.82,1384.54
car_ev,40.71,fruits,1.53,grid_us,16.71,7,39967.81,894.82
car_diesel,27.66,nuts,1.63,coal,20.86,8,48303.53,1592.83
bus,13.26,eggs,0.85,wind,26.55,1,6124.66,258.03
walking,69.62,dairy,1.68,grid_india,7.83,6,46671.45,996.11
car_petrol,66.59,pork,1.17,hydro,11.31,1,6265.33,916.25
train,62.11,fish,1.87,nuclear,33.56,8,32981.64,978.49
walking,37.3,pork,1.66,wind,21.47,4,25867.26,1032.94
bicycle,52.16,nuts,1.93,hydro,16.9,3,16688.67,422.98
flight_short,54.15,nuts,2.0,nuclear,13.08,8,62539.13,1574.82
car_diesel,17.54,beef,1.0,wind,26.72,8,16917.11,1198.97
bicycle,18.71,legumes,1.29,grid_eu,17.77,0,0.0,191.35
walking,63.94,nuts,2.04,natural_gas,30.02,1,2549.47,634.26
flight_long,10.14,beef,0.88,coal,27.89,3,14852.21,1677.04
walking,79.35,dairy,1.97,grid_india,39.86,2,14743.51,1348.67
flight_long,39.19,vegetables,1.12,grid_us,27.92,3,11561.03,762.16
car_ev,79.51,lamb,1.99,hydro,33.28,2,12178.28,2899.7
car_diesel,44.38,chicken,1.06,wind,38.14,3,21426.49,825.9
train,68.65,eggs,0.55,solar,20.31,7,35174.17,827.85
car_ev,33.12,fish,1.06,oil,16.74,2,13266.27,795.67
car_diesel,11.78,fish,1.38,coal,28.42,9,50353.92,1875.98
flight_short,12.89,fish,1.49,hydro,22.14,2,8611.79,543.08
motorcycle,48.49,fish,1.15,wind,7.68,3,10111.25,566.0
bicycle,6.23,rice,0.91,natural_gas,24.39,1,6307.7,570.14
car_ev,70.3,rice,1.83,solar,17.48,8,18426.89,650.63
car_ev,49.4,fish,1.15,grid_us,14.57,7,48510.07,1235.48
flight_long,71.67,legumes,0.77,grid_eu,9.15,0,0.0,529.97
train,7.0,pork,1.22,wind,39.07,9,70841.65,1588.95
bus,59.93,pork,0.92,wind,11.97,4,9412.64,667.42
car_ev,60.64,lamb,1.65,hydro,31.38,7,51523.42,3019.88
flight_long,47.3,eggs,1.66,oil,17.43,4,22012.05,1267.43
car_petrol,63.39,chicken,1.27,oil,33.8,6,36922.72,1810.13
motorcycle,19.78,lamb,1.45,grid_eu,39.9,6,8201.63,2017.0
train,72.16,dairy,0.59,grid_us,9.94,0,0.0,252.84
car_diesel,32.49,nuts,0.94,hydro,22.58,5,23871.59,684.02
flight_short,9.11,beef,0.99,solar,8.32,3,2930.73,908.72
car_diesel,30.97,lamb,1.68,nuclear,9.81,2,8941.06,2191.81
flight_short,21.58,fruits,1.61,grid_india,11.38,6,42114.0,1105.45
car_diesel,36.36,fruits,1.45,wind,19.57,8,18708.88,552.65
flight_short,29.68,pork,2.4,solar,34.74,6,34371.5,1727.26
car_diesel,36.0,vegetables,2.39,hydro,5.39,1,5188.21,420.41
bus,67.55,fish,0.55,hydro,32.15,3,22468.23,615.07
walking,12.69,eggs,1.32,hydro,19.81,7,26270.28,622.52
flight_short,56.43,beef,0.91,natural_gas,30.48,5,34235.4,2158.31
motorcycle,38.54,legumes,1.07,solar,33.17,8,55478.03,1152.36
bicycle,73.6,beef,1.51,oil,15.68,4,6442.95,1701.66
motorcycle,40.33,beef,1.44,natural_gas,10.58,4,25684.68,1899.49
bicycle,16.3,beef,2.48,grid_us,34.65,5,22397.28,2803.88
flight_short,66.77,dairy,1.43,solar,28.25,4,8171.35,791.06
car_petrol,51.97,fish,2.1,grid_india,21.5,9,32400.6,1812.43
car_diesel,18.77,lamb,2.11,coal,32.13,4,17478.17,3741.93
flight_long,15.94,dairy,1.07,natural_gas,10.91,8,6226.51,425.39
car_ev,14.57,beef,2.19,grid_india,28.66,1,5385.72,2665.25
flight_long,5.86,chicken,1.47,grid_us,37.71,5,21805.5,1160.13
car_diesel,13.21,fish,2.05,natural_gas,13.44,7,19025.51,1012.63
walking,76.49,legumes,1.87,grid_india,9.21,1,5250.18,336.65
car_petrol,18.04,dairy,0.97,grid_us,25.72,3,11979.71,662.72
train,35.54,lamb,0.94,grid_eu,19.36,4,12444.72,1445.99
train,37.08,eggs,1.69,nuclear,26.52,9,24890.32,677.3
train,67.03,fruits,1.22,grid_eu,7.33,4,14556.53,450.13
car_ev,14.86,rice,1.32,grid_india,39.74,7,19329.51,1217.08
bicycle,32.55,vegetables,0.95,grid_eu,12.54,4,12156.89,343.98
flight_long,27.05,legumes,1.0,oil,14.95,5,5667.41,545.48
bicycle,29.05,lamb,1.09,grid_india,8.73,5,12212.58,1619.34
train,45.4,nuts,1.67,nuclear,25.89,5,13365.66,420.7
bus,65.54,fish,1.38,grid_india,31.71,3,20399.8,1355.8
walking,12.86,lamb,0.64,oil,7.05,0,0.0,886.18
car_diesel,75.54,pork,0.51,grid_eu,34.45,3,3381.05,875.18
car_ev,51.6,eggs,1.06,oil,30.73,5,7060.73,986.79
car_ev,79.36,lamb,1.08,solar,32.68,1,6910.4,1596.95
flight_short,59.96,eggs,1.69,solar,18.29,8,46822.49,1435.24
motorcycle,79.8,fish,0.78,solar,29.8,4,6392.8,536.51
train,64.08,fish,1.19,nuclear,31.17,4,8070.91,435.3
bicycle,68.15,dairy,0.64,wind,22.93,2,13353.29,277.84
walking,15.51,fruits,2.1,solar,13.07,8,24064.87,454.87
car_diesel,44.96,rice,0.52,oil,28.59,5,17492.04,1135.12
flight_short,53.08,rice,2.18,coal,26.26,4,11139.04,1614.33
train,12.05,pork,1.65,grid_us,12.64,1,3590.37,822.13
bicycle,53.1,nuts,1.43,solar,14.3,4,18031.39,444.15
train,31.04,legumes,2.18,coal,31.32,6,13990.14,1189.39
bicycle,21.26,pork,1.88,wind,7.66,8,42920.98,1366.62
car_diesel,53.29,rice,1.07,natural_gas,11.28,8,27796.62,1106.12
bus,29.11,dairy,1.03,nuclear,34.39,8,12044.99,382.52
train,74.66,lamb,1.6,nuclear,30.41,4,13855.74,2177.92
walking,10.02,chicken,0.74,natural_gas,25.1,8,6929.98,649.11
motorcycle,78.17,fruits,2.06,wind,16.16,8,46175.26,1092.44
train,41.23,fruits,2.38,solar,29.78,4,23460.41,579.53
flight_short,75.26,fruits,2.39,grid_india,26.93,6,15223.85,1535.82
train,79.81,legumes,2.34,wind,30.87,3,13181.4,399.82
train,18.35,fruits,1.49,coal,28.34,2,1993.59,868.64
flight_long,62.11,lamb,0.96,coal,37.4,9,28300.41,2833.68
bicycle,30.77,chicken,0.66,grid_eu,17.79,4,30036.97,811.69
bicycle,21.61,fruits,2.14,oil,7.83,7,42043.51,863.64
motorcycle,42.48,dairy,1.78,wind,32.94,0,0.0,297.17
car_diesel,19.25,pork,0.95,coal,6.77,9,13870.13,797.07
car_petrol,49.17,lamb,1.69,coal,15.41,3,11810.97,2767.5
motorcycle,9.35,fruits,1.32,wind,38.85,3,21300.82,471.08
bicycle,18.41,fish,2.46,wind,36.92,5,6140.41,558.21
walking,70.96,legumes,2.3,wind,9.75,3,4854.58,150.79
bicycle,13.36,nuts,1.45,oil,31.08,2,5443.16,867.63
car_ev,43.33,lamb,2.3,hydro,32.91,0,0.0,2858.0
bus,19.09,beef,0.78,grid_eu,23.92,0,0.0,854.88
car_ev,14.25,chicken,2.4,oil,26.03,3,14345.75,1227.49
motorcycle,6.5,chicken,1.47,grid_eu,5.1,7,18132.39,654.93
car_ev,77.66,legumes,1.41,natural_gas,39.58,0,0.0,725.08
car_ev,53.53,beef,1.46,hydro,8.5,8,48330.61,1968.29
car_petrol,54.16,lamb,0.53,grid_us,26.73,6,27448.03,1698.24
walking,56.72,fish,0.84,coal,33.62,6,31394.6,1355.48
car_diesel,14.62,fish,1.52,solar,32.89,2,7186.44,473.98
walking,43.71,fruits,1.52,oil,24.9,8,51179.03,1338.4
flight_short,48.47,eggs,1.78,natural_gas,14.4,2,2431.05,833.92
flight_short,41.59,chicken,0.91,coal,39.89,8,37486.14,2059.08
train,65.65,dairy,1.03,wind,5.5,1,5089.86,269.49
flight_short,68.15,dairy,0.87,oil,10.43,8,57248.95,1842.42
motorcycle,46.03,nuts,2.48,solar,37.22,9,61397.91,1359.28
flight_short,79.08,beef,0.98,oil,38.9,6,35724.71,2797.33
bus,35.12,pork,2.0,grid_eu,10.86,1,1659.94,960.29
bicycle,44.88,beef,1.53,solar,28.21,0,0.0,1408.11
train,30.64,rice,2.32,natural_gas,33.75,2,13810.23,1008.06
bicycle,41.74,legumes,1.33,coal,6.71,5,32148.53,727.83
bicycle,22.73,fruits,0.71,grid_india,28.02,6,42090.74,1308.95
walking,36.26,nuts,1.69,grid_india,16.4,0,0.0,481.14
flight_long,62.65,lamb,2.14,wind,6.97,7,17463.53,3339.36
walking,59.66,lamb,1.8,grid_india,18.48,4,25126.87,2832.39
car_ev,7.1,rice,1.86,wind,35.95,7,49155.53,1084.35
car_diesel,52.93,chicken,1.55,coal,36.4,1,2826.85,1525.42
flight_short,69.96,fruits,1.67,oil,37.5,6,15547.65,1510.95
car_ev,72.8,nuts,1.97,nuclear,31.56,3,3294.12,319.99
bus,34.53,beef,1.1,wind,21.69,6,27151.13,1441.45
bus,65.75,beef,0.91,grid_eu,29.26,1,4184.87,1203.01
motorcycle,17.99,fish,1.3,hydro,39.13,0,0.0,339.61
car_diesel,69.3,vegetables,1.79,solar,21.66,8,58454.11,1466.38
bicycle,29.74,pork,0.97,nuclear,5.16,5,9801.39,508.6
motorcycle,37.81,chicken,2.29,wind,20.76,1,1877.19,618.36
flight_short,27.65,nuts,0.83,oil,32.13,9,38977.76,1521.65
car_petrol,20.12,dairy,0.72,solar,34.87,5,32535.94,768.38
train,34.27,pork,1.14,wind,14.32,7,18436.08,810.81
walking,54.13,legumes,2.33,hydro,14.81,0,0.0,70.16
car_diesel,74.13,rice,1.38,natural_gas,8.07,5,37406.22,1274.36
car_petrol,43.46,eggs,1.56,grid_eu,16.9,5,11761.93,814.95
car_petrol,12.17,eggs,0.94,solar,23.94,7,53102.57,1173.84
flight_short,70.2,vegetables,1.49,wind,26.88,8,29874.22,1073.91
flight_long,60.19,fish,0.91,wind,13.07,0,0.0,530.38
walking,61.95,eggs,2.37,coal,28.79,8,61900.01,2273.96
train,16.3,beef,2.42,hydro,17.83,2,13509.86,2126.4
train,23.19,nuts,0.78,wind,5.77,7,44640.97,828.05
bicycle,13.93,lamb,1.99,natural_gas,36.29,5,28645.41,3188.7
car_ev,49.1,pork,1.32,grid_us,13.1,4,14253.95,907.31
flight_long,7.21,nuts,2.34,hydro,5.51,4,10057.29,390.94
car_diesel,57.1,lamb,0.97,solar,19.95,4,21319.03,1834.75
bus,46.84,fish,1.16,wind,31.63,8,7006.33,438.27
walking,58.89,chicken,0.9,wind,26.89,0,0.0,209.88
flight_short,43.38,beef,0.91,solar,37.05,5,7867.02,1238.99
car_diesel,74.51,beef,2.43,grid_us,39.11,2,4278.52,2892.53
flight_short,58.41,nuts,2.48,oil,32.42,9,17719.93,1551.77
flight_short,12.32,eggs,0.74,oil,14.01,4,11802.67,600.18
bicycle,19.74,pork,2.29,grid_india,25.32,8,49537.4,2315.29
car_ev,14.57,vegetables,2.09,solar,38.25,5,21575.3,520.13
flight_short,15.87,pork,2.33,wind,23.58,0,0.0,923.59
bus,57.18,dairy,0.94,wind,7.35,4,17103.52,497.59
car_ev,9.49,nuts,2.33,nuclear,39.8,7,24002.1,669.91
flight_short,56.51,fruits,1.11,hydro,35.65,2,3955.24,587.66
train,55.47,eggs,1.9,grid_eu,30.73,2,9366.18,688.87
train,22.9,lamb,2.03,oil,13.19,8,43021.38,3520.78
flight_short,38.88,chicken,1.36,oil,12.25,1,4169.98,915.94
bus,29.46,fish,2.04,coal,35.98,7,19553.81,1514.04
bicycle,65.65,fish,0.79,oil,7.41,5,17136.75,595.18
walking,30.46,nuts,0.88,oil,31.67,6,16511.2,998.96
bicycle,33.91,rice,0.87,oil,25.96,5,31543.04,1156.85
bus,15.31,pork,2.46,grid_eu,25.35,5,24507.99,1627.11
car_ev,31.18,legumes,2.3,oil,34.0,3,5884.03,820.73
motorcycle,27.88,beef,1.67,hydro,16.54,1,1015.45,1384.57
car_petrol,16.91,fruits,1.66,grid_us,12.47,6,39459.71,919.16
car_petrol,53.31,legumes,1.63,nuclear,9.72,3,20321.74,659.08
motorcycle,68.89,pork,1.27,solar,30.36,7,13788.56,855.0
flight_long,59.44,fruits,1.7,coal,26.63,6,15376.81,1365.44
motorcycle,14.38,vegetables,1.95,grid_eu,24.48,9,49627.97,1110.36
car_diesel,79.19,vegetables,1.28,solar,36.25,5,39552.09,1195.83
bicycle,40.6,rice,1.12,oil,7.99,0,0.0,293.32
walking,20.28,fish,0.85,coal,24.36,0,0.0,730.23
bicycle,67.41,lamb,1.37,grid_eu,30.02,0,0.0,1859.56
walking,9.98,fish,0.59,nuclear,7.73,1,2812.26,142.0
flight_short,29.47,nuts,2.1,coal,6.55,5,3967.96,654.57
train,52.51,pork,1.6,nuclear,29.41,0,0.0,655.1
flight_short,43.03,chicken,1.36,grid_eu,11.51,5,31935.93,1256.38
flight_short,51.52,nuts,2.4,hydro,35.64,8,53078.85,1518.15
motorcycle,67.92,fruits,1.57,coal,28.02,8,53216.46,1581.54
flight_short,38.26,rice,1.71,solar,36.81,3,9336.74,723.56
car_petrol,31.72,nuts,1.72,hydro,36.46,4,14270.81,605.69
flight_short,77.19,pork,0.72,grid_us,20.0,8,56552.89,2034.94
bus,40.07,lamb,2.45,grid_india,36.74,6,30614.74,4163.97
motorcycle,45.2,beef,1.92,solar,5.41,2,4263.24,1833.54
car_petrol,22.13,eggs,1.34,grid_india,35.59,4,22981.1,1403.22
car_ev,45.08,vegetables,0.92,grid_india,12.27,8,11969.57,570.8
train,36.58,fruits,1.02,grid_eu,38.48,2,8277.8,510.62
bicycle,20.56,lamb,1.21,hydro,39.9,1,3314.31,1416.5
walking,79.99,lamb,1.04,hydro,15.89,2,1875.0,1237.76
train,20.76,beef,1.59,coal,18.32,7,42290.9,2540.57
flight_long,11.6,fruits,1.48,hydro,16.88,0,0.0,137.05
train,77.56,fruits,1.3,wind,7.18,2,9722.74,304.3
bicycle,14.89,chicken,2.26,coal,36.29,7,8840.22,1424.93
car_ev,37.15,dairy,1.93,oil,36.19,3,16189.29,1194.68
bicycle,51.27,nuts,1.03,nuclear,26.48,7,21650.07,417.71
flight_long,33.08,eggs,1.62,grid_eu,10.81,2,10545.49,658.72
bus,24.76,vegetables,1.2,hydro,24.56,2,13319.0,387.73
bicycle,27.75,eggs,2.06,grid_india,22.63,7,36814.76,1353.46
train,79.2,fruits,1.05,nuclear,7.33,2,2714.95,178.37
walking,77.49,lamb,2.05,grid_us,36.93,1,2189.49,2826.4
bicycle,8.19,lamb,0.71,nuclear,34.9,2,3493.89,855.54
train,22.16,beef,1.16,natural_gas,8.43,3,9464.86,1332.09
train,63.41,fish,2.41,grid_india,36.33,0,0.0,1308.42
car_ev,50.63,legumes,1.38,grid_us,18.53,1,7697.47,438.78
bus,35.78,dairy,1.54,oil,27.39,6,38932.02,1356.93
motorcycle,33.34,vegetables,2.17,solar,34.44,7,48608.66,1057.44
car_diesel,77.18,lamb,0.82,natural_gas,23.6,5,21385.29,1989.77
motorcycle,64.44,legumes,2.46,grid_india,21.53,9,69209.38,1880.75
motorcycle,45.86,pork,1.74,grid_eu,30.38,9,64468.76,2138.97
walking,17.67,fruits,0.88,wind,11.88,2,5588.79,128.55
flight_short,71.55,eggs,1.19,grid_eu,11.99,8,13252.05,1012.93
bus,19.55,lamb,1.97,hydro,14.69,2,15274.06,2541.17
car_ev,24.61,dairy,1.27,grid_india,15.0,1,3115.42,585.91
car_petrol,58.76,rice,0.85,solar,18.48,3,7558.72,586.59
car_ev,76.27,beef,1.63,nuclear,36.58,1,7907.97,1468.0
flight_long,45.68,rice,2.2,natural_gas,20.38,0,0.0,896.37
car_petrol,41.49,legumes,1.24,grid_us,5.16,7,11299.72,504.87
walking,36.05,lamb,0.61,oil,19.57,9,29703.56,1607.59
train,59.57,eggs,1.14,wind,16.68,6,28174.8,709.74
walking,21.1,beef,1.56,natural_gas,35.29,8,33383.16,2125.45
bus,24.79,lamb,1.79,grid_eu,39.64,5,27250.49,2868.21
car_diesel,37.27,legumes,1.69,coal,32.64,6,34615.95,1616.17
walking,28.22,chicken,0.89,solar,27.7,5,37714.68,812.89
train,78.43,chicken,1.77,wind,6.59,4,10613.12,626.2
bus,12.18,eggs,1.99,hydro,35.49,2,4475.87,449.34
motorcycle,21.52,fish,1.93,oil,32.08,7,31540.87,1603.4
walking,57.15,rice,0.58,hydro,29.97,4,22831.86,478.99
flight_long,68.03,fish,1.1,coal,29.98,4,23515.14,1593.11
bus,29.44,lamb,0.96,grid_us,32.5,9,40317.9,2288.99
bicycle,7.07,vegetables,1.79,natural_gas,10.17,5,38008.2,898.27
flight_short,12.78,pork,0.51,grid_us,25.57,5,7995.12,740.17
motorcycle,75.4,fruits,0.64,grid_india,33.67,8,60727.03,1832.64
motorcycle,27.45,pork,0.89,nuclear,7.77,1,4310.2,476.72
car_ev,13.64,rice,1.03,grid_eu,33.17,3,9335.07,557.0
bicycle,19.21,vegetables,0.88,coal,12.46,3,21970.76,729.99
motorcycle,44.89,beef,2.46,hydro,21.34,8,12122.05,2294.7
flight_short,7.3,chicken,2.31,wind,8.22,1,3796.19,620.81
bicycle,57.74,rice,1.1,grid_eu,34.02,8,28710.99,895.78
bus,52.07,nuts,0.52,grid_eu,6.75,5,26081.49,712.62
flight_long,75.55,fruits,1.27,hydro,33.33,7,7794.45,678.39
train,38.51,fruits,2.19,nuclear,35.08,9,7202.79,262.3
train,53.51,eggs,1.3,natural_gas,32.65,2,15931.7,1006.96
flight_short,24.37,nuts,2.18,nuclear,5.25,7,13017.8,582.74
bicycle,10.72,eggs,0.95,oil,17.37,2,6089.93,597.31
bus,60.9,nuts,0.69,solar,9.98,2,10789.44,380.31
car_diesel,22.88,nuts,2.41,oil,21.93,1,6150.05,858.64
motorcycle,31.61,vegetables,2.4,natural_gas,15.27,7,40248.55,1051.98
car_petrol,77.42,pork,2.22,hydro,21.28,9,6129.5,1338.67
car_petrol,17.86,lamb,1.45,wind,26.83,7,45067.44,2345.09
car_diesel,44.01,legumes,2.44,solar,28.98,2,12554.19,495.47
car_ev,61.91,eggs,1.35,hydro,21.79,9,14075.99,562.67
car_diesel,71.71,nuts,0.91,wind,39.29,9,19568.02,761.71
motorcycle,54.67,eggs,1.74,nuclear,16.56,9,17314.14,715.57
train,8.14,lamb,1.08,grid_eu,17.82,6,28213.65,1715.6
bus,60.95,fish,0.63,grid_us,22.22,7,49642.38,1293.97
flight_short,30.44,fruits,1.41,natural_gas,9.03,5,38139.52,964.26
car_diesel,22.67,legumes,1.78,natural_gas,11.22,9,33357.75,909.69
flight_long,51.25,beef,1.19,hydro,19.65,2,9458.56,1475.27
flight_short,59.84,legumes,1.1,oil,8.26,5,4509.96,734.02
car_petrol,18.89,fruits,1.63,grid_us,6.72,4,6361.61,351.62
car_petrol,58.75,dairy,0.87,grid_us,8.96,9,13785.59,752.13
car_petrol,17.98,fruits,0.89,grid_us,39.66,6,33754.89,1263.83
walking,47.9,eggs,1.39,wind,22.5,5,19112.41,526.46
flight_short,69.79,rice,2.37,nuclear,22.88,9,61359.39,1873.09
bicycle,63.02,fruits,1.56,grid_india,20.55,8,26224.84,912.83
bicycle,28.55,dairy,1.38,grid_india,32.24,2,2150.49,859.06
bicycle,15.72,rice,1.63,wind,33.36,9,69061.05,1373.89
flight_long,79.95,eggs,2.0,coal,21.36,0,0.0,1388.96
car_petrol,38.66,dairy,1.57,coal,14.28,0,0.0,736.05
flight_short,5.76,lamb,1.59,grid_india,21.04,4,16326.52,2710.29
car_diesel,43.4,chicken,0.95,nuclear,11.22,8,27723.55,866.5
car_diesel,43.05,lamb,2.18,hydro,6.3,2,15574.76,2840.49
walking,26.29,dairy,2.01,nuclear,39.78,3,2418.91,258.56
train,27.52,fruits,2.43,nuclear,31.21,9,30252.64,633.92
walking,24.84,legumes,0.82,grid_us,11.27,0,0.0,146.43
flight_long,65.61,legumes,1.93,coal,38.79,4,9442.83,1618.36
motorcycle,20.97,beef,0.8,nuclear,35.67,3,17975.83,1064.45
motorcycle,67.43,fish,2.04,coal,11.99,4,3196.56,998.4
car_ev,21.75,legumes,1.0,wind,33.54,4,23258.92,438.82
car_ev,11.66,eggs,2.23,grid_eu,8.34,5,33684.49,966.71
car_petrol,55.58,vegetables,2.29,grid_eu,21.33,7,33901.43,1273.46
car_ev,25.47,eggs,1.59,solar,17.38,8,53507.55,1066.06
train,31.43,pork,1.58,coal,16.99,3,17270.4,1159.26
car_diesel,10.74,beef,1.03,grid_eu,36.25,0,0.0,1211.67
bicycle,53.77,fish,1.23,solar,5.11,9,66195.0,1369.52
bus,46.49,fruits,2.41,grid_us,33.53,7,29086.1,1022.21
train,65.52,dairy,1.98,nuclear,38.92,5,15589.02,545.78
walking,21.31,rice,1.93,wind,23.45,4,2068.21,274.4
car_petrol,22.17,fish,0.51,grid_us,11.9,6,10056.78,475.74
bus,62.83,nuts,0.94,coal,5.3,9,47189.55,1143.69
motorcycle,49.62,rice,0.98,hydro,24.56,9,51789.13,1104.1
motorcycle,64.87,beef,0.9,natural_gas,9.46,9,39375.55,1810.8
motorcycle,41.59,legumes,0.63,natural_gas,38.24,4,15653.19,1032.0
flight_long,42.06,fruits,1.25,hydro,30.91,6,4883.84,367.55
walking,79.45,rice,1.6,grid_india,22.62,3,3781.69,698.25
bicycle,46.76,fish,1.87,grid_us,18.42,8,53744.86,1475.9
flight_short,17.75,dairy,2.22,solar,10.64,9,41757.77,1098.13
walking,7.87,fish,0.92,solar,20.4,3,20022.47,496.43
walking,50.48,legumes,2.0,solar,20.88,8,27292.67,567.77
flight_long,16.64,nuts,1.11,grid_eu,5.36,4,3929.05,290.16
car_ev,68.87,nuts,1.65,coal,28.2,1,3010.58,941.15
flight_short,58.45,fish,2.13,grid_eu,22.61,2,4224.29,1084.95
train,11.45,rice,1.77,natural_gas,11.88,9,8600.88,532.2
car_ev,77.46,legumes,2.31,wind,19.35,0,0.0,211.68
train,46.35,vegetables,1.67,hydro,21.02,9,59241.91,1145.85
walking,64.22,fish,1.89,coal,15.17,3,19087.31,979.52
car_ev,52.3,nuts,2.19,wind,6.79,6,23309.58,589.67
flight_long,76.98,dairy,1.86,hydro,30.38,6,10024.72,808.76
motorcycle,75.54,chicken,1.57,oil,14.78,6,5706.79,936.05
car_ev,75.42,rice,1.53,nuclear,14.81,0,0.0,295.84
train,25.9,lamb,2.31,grid_us,7.32,9,20572.13,3316.56
flight_short,76.56,pork,1.24,nuclear,5.76,3,22888.27,1363.18
bus,61.6,vegetables,0.52,coal,35.48,2,10297.93,1164.31
car_ev,8.8,lamb,2.28,grid_eu,12.29,2,8452.64,2861.86
bicycle,7.02,dairy,2.3,grid_eu,38.12,2,11981.37,744.36
flight_short,48.68,pork,0.52,grid_eu,24.46,1,3102.42,792.89
