transport_type,km_per_day,food_type,kg_food_per_day,energy_source,kwh_per_day,flights_per_year,flight_km_total,monthly_co2_kg
bicycle,1.77,vegetables,0.3,natural_gas,6.6,1,2000,153.75
bicycle,3.23,fish,0.3,coal,6.8,1,2000,162.75
bicycle,3.17,fish,0.3,natural_gas,7.1,1,2000,123.83
bus,10.1,vegetables,0.3,natural_gas,6.6,4,8000,107.0
bicycle,2.13,fish,0.3,grid_eu,7.1,4,8000,128.5
car_diesel,247.1,vegetables,0.5,natural_gas,6.1,8,16000,386.5
bus,65.53,fish,0.3,grid_eu,6.1,4,8000,153.42
bus,34.13,chicken,0.4,coal,6.8,8,16000,219.67
bicycle,2.37,vegetables,0.5,coal,6.1,0,0,77.17
car_petrol,125.9,vegetables,0.5,coal,7.0,8,16000,405.75
bus,56.0,vegetables,0.3,natural_gas,5.3,0,0,107.5
bus,5.13,fish,0.3,coal,7.3,8,16000,345.75
bus,3.93,vegetables,0.3,coal,5.1,4,8000,243.83
car_petrol,331.4,chicken,0.4,grid_eu,6.1,0,0,422.58
bus,5.73,fish,0.3,grid_eu,5.6,1,2000,158.17
car_petrol,175.73,fish,0.3,coal,5.1,1,2000,182.67
bus,52.37,vegetables,0.3,grid_eu,7.1,4,8000,202.33
car_petrol,283.1,chicken,0.4,grid_eu,5.5,0,0,329.75
bus,53.27,fish,0.3,coal,7.4,1,2000,142.5
car_diesel,96.0,vegetables,0.5,natural_gas,7.2,0,0,190.17
bicycle,1.73,vegetables,0.5,coal,6.0,4,8000,278.67
bus,27.5,vegetables,0.5,natural_gas,5.6,8,16000,284.25
car_petrol,55.63,fish,0.3,natural_gas,5.6,8,16000,306.25
car_petrol,303.33,chicken,0.4,natural_gas,6.9,4,8000,355.17
bicycle,3.03,vegetables,0.5,grid_eu,6.7,1,2000,110.75
bus,65.8,vegetables,0.5,grid_eu,7.1,1,2000,169.5
bus,65.27,vegetables,0.5,coal,5.7,8,16000,182.25
bus,26.2,chicken,0.4,natural_gas,5.0,0,0,126.17
bus,57.7,vegetables,0.3,coal,6.1,1,2000,200.42
bus,27.93,fish,0.3,grid_eu,6.1,4,8000,179.0
car_petrol,201.3,vegetables,0.3,natural_gas,6.9,4,8000,242.58
bicycle,1.3,vegetables,0.5,natural_gas,7.3,8,16000,212.0
car_ev,74.33,fish,0.3,grid_eu,5.9,4,8000,101.92
car_petrol,214.17,fish,0.3,grid_eu,7.4,8,16000,390.08
bicycle,2.13,vegetables,0.5,grid_eu,5.7,4,8000,114.17
bicycle,3.17,vegetables,0.5,coal,6.1,8,16000,203.08
bicycle,1.07,vegetables,0.3,grid_eu,5.1,8,16000,135.17
car_petrol,68.67,vegetables,0.3,natural_gas,5.1,4,8000,200.58
bus,37.0,fish,0.3,grid_eu,6.3,8,16000,196.75
bicycle,1.8,fish,0.3,coal,5.1,4,8000,188.17
bus,14.63,vegetables,0.3,coal,6.8,4,8000,219.67
bicycle,0.3,chicken,0.4,grid_eu,7.1,8,16000,189.0
bicycle,2.0,fish,0.3,coal,5.5,0,0,79.83
bus,50.93,fish,0.3,coal,5.5,4,8000,147.83
bus,65.0,vegetables,0.3,coal,6.1,8,16000,267.75
car_petrol,16.67,chicken,0.4,coal,5.6,4,8000,190.83
bus,11.07,fish,0.3,grid_eu,7.2,4,8000,142.25
bicycle,0.23,vegetables,0.3,coal,6.7,0,0,106.42
bicycle,2.77,vegetables,0.5,natural_gas,5.2,1,2000,108.83
bus,7.57,chicken,0.4,coal,6.2,4,8000,139.58
bus,17.97,chicken,0.4,coal,6.6,4,8000,156.42
car_ev,319.73,chicken,0.4,grid_eu,6.4,1,2000,149.5
bus,15.47,chicken,0.4,coal,6.1,4,8000,156.25
bicycle,0.87,chicken,0.4,coal,6.3,1,2000,165.67
bus,63.4,vegetables,0.3,grid_eu,7.4,8,16000,196.0
bicycle,2.7,fish,0.3,grid_eu,7.1,1,2000,132.75
car_petrol,164.1,chicken,0.4,grid_eu,6.1,4,8000,210.75
bicycle,0.33,vegetables,0.3,grid_eu,7.0,0,0,116.25
car_petrol,293.8,vegetables,0.3,coal,6.4,4,8000,338.67
car_petrol,41.93,vegetables,0.5,coal,6.9,4,8000,183.17
bicycle,0.93,vegetables,0.3,coal,6.4,1,2000,142.25
car_petrol,317.2,vegetables,0.5,natural_gas,6.0,8,16000,394.17
bicycle,1.13,fish,0.3,natural_gas,7.3,0,0,79.08
car_petrol,317.73,vegetables,0.5,coal,6.0,8,16000,445.42
bicycle,1.77,vegetables,0.5,coal,5.6,0,0,130.83
bus,7.13,chicken,0.4,grid_eu,6.2,4,8000,180.33
car_petrol,99.23,vegetables,0.5,natural_gas,5.0,4,8000,234.5
bus,66.33,vegetables,0.5,natural_gas,6.0,4,8000,117.75
bicycle,2.07,vegetables,0.3,coal,6.5,8,16000,243.33
bus,22.07,chicken,0.4,coal,7.4,4,8000,219.08
bicycle,2.63,fish,0.3,natural_gas,5.4,4,8000,122.0
car_diesel,91.57,chicken,0.4,natural_gas,6.6,8,16000,330.08
car_ev,20.9,vegetables,0.3,grid_eu,5.1,8,16000,195.17
bicycle,1.27,vegetables,0.3,grid_eu,5.0,4,8000,120.25
bicycle,3.17,fish,0.3,grid_eu,5.3,1,2000,102.92
bicycle,2.23,fish,0.3,natural_gas,6.2,0,0,96.25
car_petrol,102.63,chicken,0.4,grid_eu,5.2,8,16000,266.83
bus,27.0,vegetables,0.3,coal,7.3,8,16000,298.42
bicycle,3.1,fish,0.3,coal,5.0,8,16000,206.92
car_petrol,190.23,chicken,0.4,coal,6.3,8,16000,422.92
bus,1.2,vegetables,0.5,coal,5.8,0,0,160.25
bicycle,0.5,chicken,0.4,coal,7.4,0,0,120.75
bicycle,2.2,vegetables,0.3,natural_gas,5.8,0,0,111.75
car_petrol,280.47,fish,0.3,coal,7.0,0,0,383.58
car_petrol,50.67,chicken,0.4,grid_eu,5.5,0,0,176.75
car_petrol,248.2,vegetables,0.5,grid_eu,7.1,4,8000,237.75
bicycle,2.1,vegetables,0.3,natural_gas,6.2,8,16000,236.58
bus,10.37,vegetables,0.3,coal,6.8,4,8000,170.42
car_petrol,164.6,fish,0.3,natural_gas,5.7,8,16000,259.33
car_petrol,200.1,vegetables,0.3,coal,7.1,0,0,277.08
car_ev,264.47,fish,0.3,grid_eu,5.7,0,0,161.58
car_petrol,69.47,chicken,0.4,natural_gas,5.3,0,0,210.92
bicycle,2.27,chicken,0.4,natural_gas,6.6,1,2000,99.17
car_petrol,50.83,vegetables,0.3,natural_gas,7.1,8,16000,231.75
car_diesel,134.87,fish,0.3,natural_gas,5.6,1,2000,177.0
bicycle,0.5,chicken,0.4,grid_eu,6.7,4,8000,182.08
bicycle,2.73,vegetables,0.5,natural_gas,5.8,1,2000,80.83
bus,35.97,vegetables,0.3,coal,5.4,4,8000,206.67
bus,36.2,fish,0.3,coal,7.4,4,8000,181.08
bicycle,0.5,fish,0.3,natural_gas,7.4,4,8000,152.17
bicycle,1.93,vegetables,0.3,coal,5.2,0,0,167.0
car_petrol,121.83,vegetables,0.5,coal,5.2,0,0,187.83
bus,0.23,chicken,0.4,coal,7.2,8,16000,270.67
car_petrol,277.17,chicken,0.4,coal,6.5,1,2000,287.33
bicycle,0.4,fish,0.3,coal,6.0,8,16000,215.92
bicycle,1.33,vegetables,0.3,natural_gas,5.5,0,0,101.58
bicycle,0.7,chicken,0.4,coal,6.2,4,8000,292.67
car_ev,37.27,vegetables,0.5,coal,5.7,0,0,92.0
car_ev,182.9,vegetables,0.5,natural_gas,6.5,0,0,131.58
bicycle,1.73,fish,0.3,coal,6.4,0,0,69.25
bicycle,2.07,vegetables,0.5,coal,5.6,4,8000,192.42
bus,51.13,vegetables,0.3,grid_eu,6.7,0,0,180.42
bus,55.03,vegetables,0.3,coal,5.3,1,2000,113.58
car_petrol,96.03,vegetables,0.5,coal,5.5,4,8000,230.5
car_diesel,56.93,chicken,0.4,coal,6.7,1,2000,158.25
car_petrol,210.9,vegetables,0.5,coal,5.1,1,2000,275.08
bus,30.77,chicken,0.4,coal,6.9,8,16000,222.0
car_diesel,89.3,vegetables,0.5,grid_eu,5.4,4,8000,160.33
bus,62.07,fish,0.3,grid_eu,5.1,0,0,129.17
car_petrol,322.03,chicken,0.4,coal,5.5,1,2000,397.75
car_diesel,71.03,vegetables,0.3,coal,7.2,4,8000,219.75
bus,61.6,chicken,0.4,coal,7.3,1,2000,167.0
bus,36.13,vegetables,0.3,coal,5.8,8,16000,255.42
bus,44.57,fish,0.3,natural_gas,5.7,1,2000,130.0
car_petrol,130.3,fish,0.3,coal,6.7,4,8000,334.58
bicycle,0.63,vegetables,0.3,natural_gas,7.0,8,16000,233.92
bicycle,2.53,vegetables,0.5,grid_eu,6.8,8,16000,234.58
car_petrol,210.17,fish,0.3,natural_gas,5.0,0,0,184.0
car_petrol,272.1,vegetables,0.5,grid_eu,5.1,8,16000,305.25
bus,31.7,vegetables,0.3,coal,5.5,4,8000,208.58
bus,6.13,fish,0.3,coal,7.0,1,2000,126.17
bicycle,2.77,chicken,0.4,coal,5.3,1,2000,136.5
car_ev,131.27,fish,0.3,natural_gas,6.2,1,2000,133.5
car_petrol,233.0,vegetables,0.5,grid_eu,7.1,0,0,302.08
car_ev,100.7,vegetables,0.5,natural_gas,5.5,8,16000,299.08
car_petrol,57.1,chicken,0.4,natural_gas,7.0,0,0,171.0
bicycle,1.07,fish,0.3,coal,7.3,8,16000,216.92
bicycle,3.3,vegetables,0.5,natural_gas,7.3,1,2000,156.0
bicycle,0.83,vegetables,0.3,grid_eu,7.2,4,8000,143.42
bicycle,2.63,fish,0.3,coal,5.1,0,0,105.17
bus,2.63,fish,0.3,grid_eu,7.3,4,8000,162.0
bus,5.27,chicken,0.4,natural_gas,6.7,8,16000,254.08
bus,54.33,vegetables,0.3,natural_gas,6.7,1,2000,109.75
car_ev,265.37,fish,0.3,coal,5.0,8,16000,220.33
bus,64.93,chicken,0.4,coal,7.3,1,2000,212.33
bus,25.4,vegetables,0.3,coal,6.8,0,0,130.5
bus,51.9,vegetables,0.3,coal,5.1,0,0,137.67
bicycle,2.63,vegetables,0.3,natural_gas,7.3,0,0,93.67
bicycle,1.53,vegetables,0.5,natural_gas,5.0,8,16000,161.25
bus,29.83,chicken,0.4,natural_gas,7.0,8,16000,289.83
car_petrol,239.87,vegetables,0.5,natural_gas,5.5,0,0,249.92
bicycle,0.37,chicken,0.4,coal,5.3,8,16000,237.33
bicycle,0.97,vegetables,0.5,natural_gas,6.8,8,16000,267.17
car_petrol,330.0,vegetables,0.3,coal,6.0,8,16000,410.25
bicycle,1.53,vegetables,0.5,grid_eu,6.8,4,8000,134.92
car_petrol,184.33,vegetables,0.3,natural_gas,5.7,0,0,240.5
bus,15.2,chicken,0.4,coal,5.7,0,0,106.0
bicycle,3.0,chicken,0.4,coal,6.3,8,16000,221.75
bicycle,1.9,fish,0.3,natural_gas,6.2,0,0,112.0
bicycle,2.9,vegetables,0.5,grid_eu,6.5,1,2000,115.83
bicycle,2.07,vegetables,0.3,grid_eu,7.3,4,8000,204.42
bus,49.67,fish,0.3,coal,6.2,1,2000,153.33
car_ev,187.1,vegetables,0.3,coal,6.0,0,0,185.0
bicycle,0.5,chicken,0.4,natural_gas,5.5,4,8000,172.92
bicycle,1.37,vegetables,0.3,coal,5.8,8,16000,163.25
bicycle,1.3,fish,0.3,coal,5.2,8,16000,194.17
car_ev,263.13,vegetables,0.3,grid_eu,6.1,1,2000,136.42
bicycle,1.67,chicken,0.4,coal,5.7,8,16000,215.17
bicycle,1.47,vegetables,0.3,natural_gas,6.8,0,0,151.33
bus,47.27,fish,0.3,coal,5.5,8,16000,328.83
bus,17.5,vegetables,0.5,coal,5.9,1,2000,119.42
bicycle,1.23,vegetables,0.3,coal,7.2,0,0,107.67
bicycle,1.0,chicken,0.4,grid_eu,7.0,1,2000,96.25
bus,35.3,vegetables,0.5,coal,7.4,1,2000,131.58
car_petrol,168.97,chicken,0.4,coal,7.2,8,16000,279.0
car_diesel,323.8,vegetables,0.5,coal,7.0,4,8000,363.5
car_petrol,158.93,fish,0.3,coal,7.1,1,2000,296.33
bicycle,0.17,chicken,0.4,coal,7.2,8,16000,225.83
car_petrol,330.43,vegetables,0.5,coal,7.1,1,2000,394.67
car_diesel,325.23,chicken,0.4,grid_eu,6.6,4,8000,395.58
bicycle,2.3,fish,0.3,coal,7.3,1,2000,115.33
car_diesel,109.8,chicken,0.4,grid_eu,7.0,4,8000,184.42
bus,16.4,vegetables,0.5,coal,5.7,8,16000,173.83
car_ev,245.97,chicken,0.4,grid_eu,6.9,1,2000,128.17
bicycle,0.33,fish,0.3,coal,6.0,0,0,88.5
bicycle,0.3,chicken,0.4,grid_eu,7.2,0,0,112.75
bicycle,0.3,chicken,0.4,natural_gas,6.0,1,2000,96.83
bus,17.33,vegetables,0.5,natural_gas,6.6,8,16000,230.08
bicycle,2.93,vegetables,0.3,coal,5.6,0,0,89.5
bus,21.67,vegetables,0.3,coal,5.9,8,16000,234.83
bicycle,1.87,chicken,0.4,coal,6.4,1,2000,106.92
bus,14.37,fish,0.3,coal,7.3,1,2000,205.42
bicycle,1.2,vegetables,0.5,coal,5.0,0,0,140.92
bus,21.3,vegetables,0.5,coal,5.1,0,0,174.17
car_petrol,267.53,chicken,0.4,grid_eu,6.3,8,16000,455.5
car_petrol,237.2,fish,0.3,grid_eu,5.3,8,16000,238.17
bus,50.17,vegetables,0.3,grid_eu,5.5,4,8000,134.0
car_ev,318.83,vegetables,0.5,coal,5.9,4,8000,193.17
bus,19.13,vegetables,0.3,coal,5.2,8,16000,266.0
car_petrol,319.73,vegetables,0.3,coal,5.9,1,2000,299.33
bicycle,3.03,chicken,0.4,natural_gas,7.2,8,16000,207.58
bicycle,3.17,vegetables,0.3,coal,6.0,0,0,135.58
bicycle,2.0,vegetables,0.5,grid_eu,7.1,4,8000,136.83
bus,58.6,vegetables,0.3,coal,5.2,1,2000,116.58
bus,44.77,vegetables,0.3,coal,5.5,8,16000,202.75
bicycle,0.9,chicken,0.4,coal,5.3,8,16000,229.0
bicycle,2.57,chicken,0.4,coal,6.4,4,8000,169.33
bus,14.53,vegetables,0.5,coal,5.4,4,8000,158.25
bus,18.27,chicken,0.4,coal,6.6,4,8000,254.25
bicycle,0.5,chicken,0.4,grid_eu,6.8,8,16000,175.67
car_petrol,235.63,fish,0.3,coal,6.7,8,16000,383.75
bicycle,2.27,chicken,0.4,coal,6.3,0,0,112.0
bus,64.63,vegetables,0.5,coal,5.7,4,8000,161.83
bus,66.67,chicken,0.4,grid_eu,6.1,1,2000,150.25
bus,59.07,vegetables,0.3,coal,6.5,0,0,121.42
bus,9.07,chicken,0.4,natural_gas,6.1,8,16000,256.67
car_petrol,149.07,vegetables,0.5,natural_gas,7.2,1,2000,221.5
car_petrol,270.07,vegetables,0.5,natural_gas,6.1,0,0,344.58
bus,12.1,vegetables,0.3,coal,6.7,8,16000,217.5
bicycle,0.33,chicken,0.4,coal,7.3,8,16000,255.42
car_ev,97.37,vegetables,0.5,grid_eu,5.2,4,8000,112.83
car_petrol,23.07,fish,0.3,natural_gas,6.7,1,2000,183.42
bus,52.6,chicken,0.4,grid_eu,6.8,0,0,151.17
car_petrol,274.27,chicken,0.4,grid_eu,6.0,1,2000,235.33
bus,1.47,chicken,0.4,coal,6.3,1,2000,157.0
car_petrol,122.73,vegetables,0.5,coal,7.1,4,8000,325.0
bus,16.0,fish,0.3,grid_eu,6.7,1,2000,147.08
bus,12.73,vegetables,0.3,coal,6.8,1,2000,144.0
car_petrol,270.7,fish,0.3,coal,5.0,8,16000,435.08
bicycle,3.3,vegetables,0.3,grid_eu,5.4,0,0,77.75
bicycle,0.67,fish,0.3,coal,5.2,4,8000,182.58
bus,8.07,chicken,0.4,coal,6.4,8,16000,225.92
bus,51.8,vegetables,0.5,coal,6.1,8,16000,260.67
car_petrol,4.6,vegetables,0.5,coal,5.4,8,16000,239.25
bicycle,2.17,vegetables,0.5,natural_gas,7.4,8,16000,239.25
bus,17.03,chicken,0.4,grid_eu,5.5,4,8000,152.83
bicycle,0.87,chicken,0.4,natural_gas,5.9,1,2000,100.67
bus,34.67,chicken,0.4,coal,6.1,0,0,131.67
car_petrol,187.47,vegetables,0.3,grid_eu,5.4,0,0,168.17
car_petrol,18.53,fish,0.3,grid_eu,7.2,1,2000,151.08
bus,21.87,vegetables,0.5,coal,5.0,1,2000,135.0
bicycle,0.03,vegetables,0.5,natural_gas,5.5,8,16000,339.25
car_petrol,149.2,vegetables,0.3,coal,7.4,8,16000,325.08
bus,35.77,fish,0.3,coal,7.4,0,0,82.17
bicycle,0.43,chicken,0.4,natural_gas,7.2,8,16000,207.92
bus,26.13,chicken,0.4,coal,6.0,8,16000,222.67
bicycle,0.57,vegetables,0.5,grid_eu,6.3,1,2000,106.08
bus,0.23,vegetables,0.5,grid_eu,5.4,1,2000,80.75
bicycle,2.23,vegetables,0.3,natural_gas,5.1,0,0,101.92
car_petrol,146.87,vegetables,0.3,coal,5.8,4,8000,212.25
bus,27.4,fish,0.3,coal,6.9,0,0,137.17
bus,44.4,chicken,0.4,coal,6.1,0,0,61.67
bus,66.53,vegetables,0.5,natural_gas,6.8,8,16000,200.33
car_petrol,329.43,vegetables,0.5,coal,6.3,8,16000,627.58
bicycle,1.6,chicken,0.4,coal,6.8,0,0,132.58
bus,21.93,fish,0.3,natural_gas,7.2,0,0,107.83
bus,12.0,fish,0.3,grid_eu,6.9,8,16000,309.75
car_petrol,280.73,vegetables,0.5,natural_gas,6.2,4,8000,303.0
bicycle,1.47,chicken,0.4,grid_eu,7.4,1,2000,181.58
bicycle,1.57,vegetables,0.5,coal,5.8,4,8000,164.92
car_diesel,331.3,fish,0.3,coal,5.0,0,0,295.75
car_petrol,275.97,chicken,0.4,coal,7.4,0,0,259.75
bus,52.4,chicken,0.4,grid_eu,7.3,1,2000,102.67
bicycle,2.27,vegetables,0.5,grid_eu,6.3,0,0,98.17
bicycle,2.3,fish,0.3,coal,5.1,0,0,109.08
car_petrol,328.93,vegetables,0.5,coal,6.8,4,8000,469.5
bicycle,2.93,chicken,0.4,natural_gas,6.4,1,2000,90.83
bus,64.1,chicken,0.4,natural_gas,5.8,4,8000,134.0
bicycle,0.37,vegetables,0.3,natural_gas,6.7,1,2000,109.92
bicycle,0.37,vegetables,0.3,grid_eu,6.1,8,16000,173.92
bicycle,2.93,vegetables,0.3,coal,7.4,0,0,81.75
car_petrol,285.13,chicken,0.4,coal,6.0,0,0,307.83
bus,65.37,fish,0.3,coal,6.4,1,2000,161.58
bicycle,1.57,fish,0.3,grid_eu,6.7,0,0,144.58
bicycle,2.8,fish,0.3,coal,6.0,8,16000,221.75
bus,61.73,fish,0.3,natural_gas,7.1,4,8000,168.25
car_ev,316.67,chicken,0.4,coal,6.2,4,8000,202.92
car_diesel,118.07,vegetables,0.3,natural_gas,5.5,8,16000,343.08
bicycle,0.53,fish,0.3,grid_eu,7.3,0,0,75.42
bus,26.8,fish,0.3,coal,6.5,1,2000,135.17
car_diesel,62.77,vegetables,0.5,grid_eu,5.3,8,16000,257.33
bicycle,2.17,chicken,0.4,coal,5.8,4,8000,248.5
bus,18.0,fish,0.3,coal,5.4,4,8000,104.92
bus,28.37,vegetables,0.5,grid_eu,5.1,1,2000,100.67
bicycle,1.2,fish,0.3,grid_eu,5.3,4,8000,146.33
bus,18.93,vegetables,0.3,natural_gas,6.2,0,0,104.42
bus,26.4,vegetables,0.3,coal,7.2,1,2000,149.42
car_petrol,270.63,chicken,0.4,coal,6.0,4,8000,380.83
car_ev,222.47,chicken,0.4,grid_eu,6.5,1,2000,98.33
bus,22.97,chicken,0.4,coal,5.6,8,16000,276.5
car_petrol,12.5,chicken,0.4,grid_eu,6.2,4,8000,157.08
bus,42.17,vegetables,0.3,grid_eu,6.3,8,16000,201.17
bus,11.97,chicken,0.4,natural_gas,5.0,0,0,209.92
car_petrol,16.6,vegetables,0.5,coal,5.1,1,2000,130.83
bicycle,0.27,vegetables,0.5,natural_gas,5.0,4,8000,153.92
bicycle,2.57,chicken,0.4,coal,5.1,1,2000,184.17
bicycle,0.33,vegetables,0.3,coal,5.1,4,8000,174.17
bus,62.27,vegetables,0.3,coal,6.6,0,0,83.67
car_petrol,14.57,vegetables,0.5,coal,7.0,0,0,167.08
bicycle,2.23,fish,0.3,coal,6.0,8,16000,224.67
bus,52.8,fish,0.3,grid_eu,5.3,4,8000,152.83
bus,47.43,chicken,0.4,grid_eu,6.5,8,16000,233.42
bicycle,0.57,chicken,0.4,coal,6.1,8,16000,237.42
bus,64.9,vegetables,0.5,grid_eu,5.4,0,0,89.92
bus,6.43,chicken,0.4,coal,5.7,8,16000,279.75
bicycle,0.8,fish,0.3,coal,6.9,8,16000,259.25
bicycle,2.53,vegetables,0.3,grid_eu,6.5,4,8000,75.17
bicycle,1.3,vegetables,0.5,coal,6.5,1,2000,107.67
bicycle,0.43,vegetables,0.5,coal,6.5,0,0,144.08
bus,20.5,chicken,0.4,grid_eu,7.1,4,8000,121.75
car_diesel,172.97,fish,0.3,coal,6.3,0,0,193.83
bus,62.1,vegetables,0.5,coal,5.1,0,0,176.75
car_petrol,284.53,vegetables,0.5,coal,5.4,4,8000,336.5
car_petrol,42.33,vegetables,0.3,coal,5.6,1,2000,149.08
bus,42.23,fish,0.3,coal,5.5,0,0,153.0
car_petrol,69.37,fish,0.3,coal,6.1,1,2000,139.5
bicycle,3.13,fish,0.3,coal,7.1,8,16000,184.75
car_diesel,320.53,vegetables,0.5,coal,5.0,0,0,360.58
bicycle,0.97,fish,0.3,coal,5.1,1,2000,93.58
bus,3.23,fish,0.3,grid_eu,5.9,8,16000,158.33
bus,54.03,fish,0.3,natural_gas,6.0,4,8000,156.75
car_diesel,94.83,vegetables,0.3,coal,5.4,8,16000,376.83
bicycle,1.33,fish,0.3,coal,7.2,4,8000,242.42
bicycle,0.53,fish,0.3,grid_eu,6.9,1,2000,80.67
car_diesel,14.23,vegetables,0.5,natural_gas,6.9,8,16000,147.42
car_petrol,322.7,chicken,0.4,coal,6.3,1,2000,236.17
car_diesel,271.73,chicken,0.4,coal,7.0,0,0,307.25
bus,20.13,fish,0.3,natural_gas,7.4,8,16000,295.83
bicycle,0.13,fish,0.3,grid_eu,5.9,1,2000,122.75
car_petrol,31.1,vegetables,0.5,grid_eu,6.3,0,0,188.67
car_diesel,86.43,vegetables,0.3,coal,5.2,8,16000,278.17
bus,34.4,vegetables,0.3,coal,6.6,1,2000,156.92
bicycle,3.27,fish,0.3,grid_eu,7.3,0,0,109.0
bicycle,1.77,vegetables,0.3,coal,6.2,0,0,51.58
bicycle,2.33,fish,0.3,coal,5.8,1,2000,211.42
bus,23.5,vegetables,0.3,natural_gas,6.8,1,2000,128.42
bus,20.47,fish,0.3,coal,5.0,0,0,103.08
bus,51.0,vegetables,0.5,grid_eu,6.7,4,8000,161.75
bicycle,2.5,fish,0.3,grid_eu,6.0,0,0,130.25
bicycle,0.47,vegetables,0.3,coal,5.5,4,8000,233.83
bicycle,2.4,fish,0.3,natural_gas,6.5,1,2000,142.75
bicycle,0.13,chicken,0.4,natural_gas,6.9,1,2000,179.92
bicycle,2.93,fish,0.3,coal,6.9,1,2000,112.67
bicycle,2.1,vegetables,0.5,coal,5.2,1,2000,102.58
bus,22.67,vegetables,0.3,coal,5.5,8,16000,277.25
bus,48.13,chicken,0.4,natural_gas,6.1,4,8000,166.5
bus,59.57,fish,0.3,grid_eu,5.5,1,2000,82.0
bus,17.33,vegetables,0.5,grid_eu,5.6,1,2000,76.75
car_petrol,287.03,chicken,0.4,grid_eu,5.7,4,8000,396.42
car_petrol,173.57,fish,0.3,coal,6.1,4,8000,209.58
car_petrol,136.0,vegetables,0.3,grid_eu,6.1,4,8000,180.92
car_petrol,318.87,fish,0.3,natural_gas,6.3,0,0,419.42
bicycle,2.9,vegetables,0.5,natural_gas,6.7,8,16000,180.83
car_petrol,224.3,vegetables,0.3,natural_gas,5.0,1,2000,247.17
bus,26.6,vegetables,0.3,coal,5.3,8,16000,256.17
bus,49.17,vegetables,0.5,coal,7.2,8,16000,176.75
bus,38.63,vegetables,0.5,coal,5.3,4,8000,116.17
bus,40.4,fish,0.3,coal,5.5,0,0,118.75
bus,19.83,fish,0.3,coal,5.6,4,8000,199.25
car_ev,164.07,fish,0.3,grid_eu,6.3,0,0,66.5
car_diesel,102.5,vegetables,0.5,natural_gas,6.0,4,8000,260.17
car_petrol,223.07,fish,0.3,natural_gas,6.4,1,2000,196.75
bicycle,2.67,vegetables,0.5,natural_gas,7.0,1,2000,69.75
bus,13.33,chicken,0.4,coal,6.9,0,0,119.0
car_petrol,52.13,chicken,0.4,coal,6.5,8,16000,320.58
car_ev,33.37,vegetables,0.3,natural_gas,6.3,4,8000,177.67
car_petrol,202.73,vegetables,0.3,coal,6.3,1,2000,143.0
bus,8.63,fish,0.3,grid_eu,7.2,8,16000,214.08
bicycle,2.7,vegetables,0.5,natural_gas,7.3,0,0,98.67
bicycle,0.97,vegetables,0.3,coal,7.4,4,8000,157.33
bus,55.37,vegetables,0.3,coal,6.9,8,16000,198.25
bicycle,2.9,fish,0.3,coal,6.6,1,2000,186.67
bus,12.93,vegetables,0.5,natural_gas,5.4,8,16000,269.67
bicycle,0.0,fish,0.3,coal,6.4,1,2000,150.08
bus,47.73,chicken,0.4,natural_gas,6.5,4,8000,234.92
bicycle,2.03,fish,0.3,grid_eu,7.0,4,8000,183.83
car_petrol,261.63,chicken,0.4,coal,5.1,1,2000,251.83
bicycle,1.27,vegetables,0.5,coal,5.9,0,0,115.25
bus,25.2,vegetables,0.3,grid_eu,6.3,4,8000,185.92
bicycle,0.23,vegetables,0.5,coal,5.9,1,2000,148.58
car_petrol,92.13,vegetables,0.5,natural_gas,5.0,4,8000,261.58
car_ev,191.23,vegetables,0.5,grid_eu,6.7,4,8000,148.25
bus,64.5,vegetables,0.3,natural_gas,7.3,4,8000,139.83
car_petrol,129.2,chicken,0.4,natural_gas,6.5,8,16000,332.0
bicycle,2.87,chicken,0.4,coal,5.0,8,16000,157.17
car_diesel,110.23,vegetables,0.5,coal,6.8,8,16000,336.67
bicycle,2.93,vegetables,0.3,coal,6.7,0,0,136.92
bicycle,0.93,chicken,0.4,coal,6.6,8,16000,297.75
bus,0.47,fish,0.3,grid_eu,6.2,0,0,116.75
bus,4.03,vegetables,0.3,coal,5.6,0,0,139.92
bus,5.3,vegetables,0.5,natural_gas,7.0,8,16000,344.0
bus,60.87,chicken,0.4,coal,6.7,1,2000,103.5
car_diesel,290.97,chicken,0.4,natural_gas,5.4,1,2000,344.83
bicycle,0.07,chicken,0.4,natural_gas,5.5,0,0,134.42
bus,43.63,vegetables,0.5,coal,7.3,8,16000,295.25
car_diesel,173.47,vegetables,0.5,natural_gas,7.4,4,8000,176.33
bicycle,2.33,fish,0.3,coal,6.1,0,0,163.67
bus,28.57,vegetables,0.3,natural_gas,6.0,8,16000,217.58
car_petrol,269.9,vegetables,0.3,coal,5.0,1,2000,298.83
car_petrol,239.5,fish,0.3,grid_eu,7.0,4,8000,270.33
bus,28.3,vegetables,0.3,grid_eu,5.9,4,8000,149.33
car_petrol,247.63,vegetables,0.5,coal,5.6,8,16000,460.08
car_diesel,315.33,chicken,0.4,coal,6.5,1,2000,297.92
bicycle,2.27,vegetables,0.5,grid_eu,7.0,1,2000,80.58
bicycle,0.7,fish,0.3,natural_gas,5.1,1,2000,195.25
bus,56.53,vegetables,0.5,coal,6.8,8,16000,235.83
car_ev,265.13,vegetables,0.5,natural_gas,5.6,0,0,134.67
bicycle,2.3,vegetables,0.5,coal,6.6,4,8000,277.17
bicycle,1.43,vegetables,0.5,coal,5.3,0,0,145.25
